target,cv_type,fold,method,seed,episode,f1,auc
huasco,spatial,1,fomaml,42,6,0.0,
huasco,spatial,1,fomaml,42,7,0.0,
huasco,spatial,1,fomaml,42,8,0.0,
huasco,spatial,1,fomaml,42,9,0.0,
huasco,spatial,2,independent,42,0,0.0,
huasco,spatial,2,independent,42,1,0.0,
huasco,spatial,2,independent,42,2,0.0,
huasco,spatial,2,independent,42,3,0.0,
huasco,spatial,2,independent,42,4,0.0,
huasco,spatial,2,independent,42,5,0.0,
huasco,spatial,2,independent,42,6,0.0,
huasco,spatial,2,independent,42,7,0.0,
huasco,spatial,2,independent,42,8,0.0,
huasco,spatial,2,independent,42,9,0.0,
huasco,spatial,2,finetune,42,0,0.0,
huasco,spatial,2,finetune,42,1,0.0,
huasco,spatial,2,finetune,42,2,0.0,
huasco,spatial,2,finetune,42,3,0.0,
huasco,spatial,2,finetune,42,4,0.0,
huasco,spatial,2,finetune,42,5,0.0,
huasco,spatial,2,finetune,42,6,0.0,
huasco,spatial,2,finetune,42,7,0.0,
huasco,spatial,2,finetune,42,8,0.0,
huasco,spatial,2,finetune,42,9,0.0,
huasco,spatial,2,reptile,42,0,0.0,
huasco,spatial,2,reptile,42,1,0.0,
huasco,spatial,2,reptile,42,2,0.0,
huasco,spatial,2,reptile,42,3,0.0,
huasco,spatial,2,reptile,42,4,0.0,
huasco,spatial,2,reptile,42,5,0.0,
huasco,spatial,2,reptile,42,6,0.0,
huasco,spatial,2,reptile,42,7,0.0,
huasco,spatial,2,reptile,42,8,0.0,
huasco,spatial,2,reptile,42,9,0.0,
huasco,spatial,2,fomaml,42,0,0.0,
huasco,spatial,2,fomaml,42,1,0.0,
huasco,spatial,2,fomaml,42,2,0.0,
huasco,spatial,2,fomaml,42,3,0.0,
huasco,spatial,2,fomaml,42,4,0.0,
huasco,spatial,2,fomaml,42,5,0.0,
huasco,spatial,2,fomaml,42,6,0.0,
huasco,spatial,2,fomaml,42,7,0.0,
huasco,spatial,2,fomaml,42,8,0.0,
huasco,spatial,2,fomaml,42,9,0.0,
huasco,spatial,3,independent,42,0,0.0,
huasco,spatial,3,independent,42,1,0.0,
huasco,spatial,3,independent,42,2,0.0,
huasco,spatial,3,independent,42,3,0.0,
huasco,spatial,3,independent,42,4,0.0,
huasco,spatial,3,independent,42,5,0.0,
huasco,spatial,3,independent,42,6,0.0,
huasco,spatial,3,independent,42,7,0.0,
huasco,spatial,3,independent,42,8,0.0,
huasco,spatial,3,independent,42,9,0.0,
huasco,spatial,3,finetune,42,0,0.0,
huasco,spatial,3,finetune,42,1,0.0,
huasco,spatial,3,finetune,42,2,0.0,
huasco,spatial,3,finetune,42,3,0.0,
huasco,spatial,3,finetune,42,4,0.0,
huasco,spatial,3,finetune,42,5,0.0,
huasco,spatial,3,finetune,42,6,0.0,
huasco,spatial,3,finetune,42,7,0.0,
huasco,spatial,3,finetune,42,8,0.0,
huasco,spatial,3,finetune,42,9,0.0,
huasco,spatial,3,reptile,42,0,0.0,
huasco,spatial,3,reptile,42,1,0.0,
huasco,spatial,3,reptile,42,2,0.0,
huasco,spatial,3,reptile,42,3,0.0,
huasco,spatial,3,reptile,42,4,0.0,
huasco,spatial,3,reptile,42,5,0.0,
huasco,spatial,3,reptile,42,6,0.0,
huasco,spatial,3,reptile,42,7,0.0,
huasco,spatial,3,reptile,42,8,0.0,
huasco,spatial,3,reptile,42,9,0.0,
huasco,spatial,3,fomaml,42,0,0.0,
huasco,spatial,3,fomaml,42,1,0.0,
huasco,spatial,3,fomaml,42,2,0.0,
huasco,spatial,3,fomaml,42,3,0.0,
huasco,spatial,3,fomaml,42,4,0.0,
huasco,spatial,3,fomaml,42,5,0.0,
huasco,spatial,3,fomaml,42,6,0.0,
huasco,spatial,3,fomaml,42,7,0.0,
huasco,spatial,3,fomaml,42,8,0.0,
huasco,spatial,3,fomaml,42,9,0.0,
huasco,spatial,4,independent,42,0,0.9252336448598131,0.8606809608894183
huasco,spatial,4,independent,42,1,0.8557457212713936,0.784891800675005
huasco,spatial,4,independent,42,2,0.7959183673469388,0.7914433194361723
huasco,spatial,4,independent,42,3,0.8782816229116945,0.8570081397657335
huasco,spatial,4,independent,42,4,0.929384965831435,0.836063132817153
huasco,spatial,4,independent,42,5,0.8716707021791767,0.8313976573357157
huasco,spatial,4,independent,42,6,0.7621621621621621,0.8011216994242605
huasco,spatial,4,independent,42,7,0.8102564102564103,0.8272781417510423
huasco,spatial,4,independent,42,8,0.7798408488063661,0.8156640857653364
huasco,spatial,4,independent,42,9,0.8465346534653465,0.8257891602144133
huasco,spatial,4,finetune,42,0,0.7226890756302521,0.809807425054596
huasco,spatial,4,finetune,42,1,0.8282828282828283,0.8026603136787771
huasco,spatial,4,finetune,42,2,0.8341708542713567,0.8276255707762556
huasco,spatial,4,finetune,42,3,0.8676470588235294,0.8283700615445702
huasco,spatial,4,finetune,42,4,0.944954128440367,0.9167659321024418
huasco,spatial,4,finetune,42,5,0.8761904761904762,0.8321917808219178
huasco,spatial,4,finetune,42,6,0.9504504504504504,0.8661901925749453
huasco,spatial,4,finetune,42,7,0.9095238095238095,0.8886241810601548
huasco,spatial,4,finetune,42,8,0.8229426433915212,0.7967540202501489
huasco,spatial,4,finetune,42,9,0.7979539641943734,0.807921381774866
huasco,spatial,4,reptile,42,0,0.8042328042328042,0.8729402422076634
huasco,spatial,4,reptile,42,1,0.8380462724935732,0.8731387730792138
huasco,spatial,4,reptile,42,2,0.9309576837416481,0.8146714314075838
huasco,spatial,4,reptile,42,3,0.8878281622911695,0.8433095096287472
huasco,spatial,4,reptile,42,4,0.9315068493150684,0.8586460194560254
huasco,spatial,4,reptile,42,5,0.8655256723716381,0.8368076235854676
huasco,spatial,4,reptile,42,6,0.9043062200956937,0.8912050823903117
huasco,spatial,4,reptile,42,7,0.85,0.8305042684137384
huasco,spatial,4,reptile,42,8,0.7821522309711286,0.8149692277149096
huasco,spatial,4,reptile,42,9,0.8307692307692308,0.8595394083780028
huasco,spatial,4,fomaml,42,0,0.8270676691729323,0.8140758387929322
huasco,spatial,4,fomaml,42,1,0.75,0.8045463569585071
huasco,spatial,4,fomaml,42,2,0.8153846153846154,0.8618721461187214
huasco,spatial,4,fomaml,42,3,0.8274111675126904,0.8468334325987691
huasco,spatial,4,fomaml,42,4,0.8405797101449275,0.8040500297796308
huasco,spatial,4,fomaml,42,5,0.9395348837209302,0.934683343259877
huasco,spatial,4,fomaml,42,6,0.8391959798994975,0.8363609291244788
huasco,spatial,4,fomaml,42,7,0.9238095238095239,0.9124478856462179
huasco,spatial,4,fomaml,42,8,0.7688172043010753,0.8434087750645225
huasco,spatial,4,fomaml,42,9,0.9277389277389277,0.8994937462775461
huasco,random,0,independent,42,0,0.9158878504672897,0.9414774544291653
huasco,random,0,independent,42,1,0.9090909090909091,0.9494723377038696
huasco,random,0,independent,42,2,0.9107142857142857,0.946434282059482
huasco,random,0,independent,42,3,0.8672566371681416,0.9176527022705468
huasco,random,0,independent,42,4,0.8275862068965517,0.910137511992325
huasco,random,0,independent,42,5,0.9056603773584906,0.9432363287496003
huasco,random,0,independent,42,6,0.8727272727272727,0.9304445155100736
huasco,random,0,independent,42,7,0.9158878504672897,0.940677966101695
huasco,random,0,independent,42,8,0.8909090909090909,0.9306044131755676
huasco,random,0,independent,42,9,0.9056603773584906,0.9358810361368725
huasco,random,0,finetune,42,0,0.9107142857142857,0.9222897345698753
huasco,random,0,finetune,42,1,0.8347826086956521,0.9142948512951711
huasco,random,0,finetune,42,2,0.8712871287128713,0.9392388871122481
huasco,random,0,finetune,42,3,0.8828828828828829,0.9171730092740646
huasco,random,0,finetune,42,4,0.8712871287128713,0.9481931563799169
huasco,random,0,finetune,42,5,0.8653846153846154,0.9409977614326831
huasco,random,0,finetune,42,6,0.8627450980392157,0.9451551007355292
huasco,random,0,finetune,42,7,0.9122807017543859,0.9579469139750559
huasco,random,0,finetune,42,8,0.8282828282828283,0.9449952030700353
huasco,random,0,finetune,42,9,0.896551724137931,0.9545890629996803
huasco,random,0,reptile,42,0,0.9272727272727272,0.95810681164055
huasco,random,0,reptile,42,1,0.9174311926605505,0.9472337703869523
huasco,random,0,reptile,42,2,0.8846153846153846,0.9360409338023665
huasco,random,0,reptile,42,3,0.9009009009009009,0.9392388871122482
huasco,random,0,reptile,42,4,0.9142857142857143,0.9465941797249761
huasco,random,0,reptile,42,5,0.9369369369369369,0.9571474256475856
huasco,random,0,reptile,42,6,0.9203539823008849,0.9529900863447394
huasco,random,0,reptile,42,7,0.896551724137931,0.9142948512951711
huasco,random,0,reptile,42,8,0.8596491228070176,0.9203709625839462
huasco,random,0,reptile,42,9,0.9345794392523364,0.9417972497601536
huasco,random,0,fomaml,42,0,0.8909090909090909,0.9355612408058843
huasco,random,0,fomaml,42,1,0.8928571428571429,0.9208506555804286
huasco,random,0,fomaml,42,2,0.9026548672566371,0.931244003837544
huasco,random,0,fomaml,42,3,0.8653846153846154,0.9401982731052126
huasco,random,0,fomaml,42,4,0.9217391304347826,0.9486728493763991
huasco,random,0,fomaml,42,5,0.9074074074074074,0.923568915893828
huasco,random,0,fomaml,42,6,0.9056603773584906,0.954109370003198
huasco,random,0,fomaml,42,7,0.9056603773584906,0.9370003197953309
huasco,random,0,fomaml,42,8,0.9174311926605505,0.9549088583306683
huasco,random,0,fomaml,42,9,0.9369369369369369,0.9457946913975055
huasco,random,1,independent,42,0,0.9482758620689655,0.982142857142857
huasco,random,1,independent,42,1,0.9152542372881356,0.9375
huasco,random,1,independent,42,2,0.9565217391304348,0.9753246753246754
huasco,random,1,independent,42,3,0.9649122807017544,0.9727272727272728
huasco,random,1,independent,42,4,0.9203539823008849,0.9857142857142858
huasco,random,1,independent,42,5,0.9482758620689655,0.9655844155844157
huasco,random,1,independent,42,6,0.9333333333333333,0.9660714285714286
huasco,random,1,independent,42,7,0.9,0.937987012987013
huasco,random,1,independent,42,8,0.9464285714285714,0.9675324675324675
huasco,random,1,independent,42,9,0.9009009009009009,0.9581168831168831
huasco,random,1,finetune,42,0,0.9380530973451328,0.974025974025974
huasco,random,1,finetune,42,1,0.8990825688073395,0.9837662337662337
huasco,random,1,finetune,42,2,0.9298245614035088,0.9636363636363636
huasco,random,1,finetune,42,3,0.9411764705882353,0.9702922077922078
huasco,random,1,finetune,42,4,0.9152542372881356,0.9214285714285714
huasco,random,1,finetune,42,5,0.972972972972973,0.9831168831168831
huasco,random,1,finetune,42,6,0.8679245283018868,0.949512987012987
huasco,random,1,finetune,42,7,0.9380530973451328,0.9732142857142857
huasco,random,1,finetune,42,8,0.9333333333333333,0.9675324675324675
huasco,random,1,finetune,42,9,0.8543689320388349,0.9623376623376623
huasco,random,1,reptile,42,0,0.9285714285714286,0.976948051948052
huasco,random,1,reptile,42,1,0.9391304347826087,0.972077922077922
huasco,random,1,reptile,42,2,0.8947368421052632,0.9496753246753247
huasco,random,1,reptile,42,3,0.9565217391304348,0.9626623376623377
huasco,random,1,reptile,42,4,0.9482758620689655,0.9808441558441559
huasco,random,1,reptile,42,5,0.8983050847457628,0.9282467532467533
huasco,random,1,reptile,42,6,0.9322033898305084,0.9607142857142857
huasco,random,1,reptile,42,7,0.9649122807017544,0.9762987012987013
huasco,random,1,reptile,42,8,0.9557522123893806,0.9886363636363635
huasco,random,1,reptile,42,9,0.9649122807017544,0.962012987012987
huasco,random,1,fomaml,42,0,0.9298245614035088,0.971103896103896
huasco,random,1,fomaml,42,1,0.9642857142857143,0.9915584415584416
huasco,random,1,fomaml,42,2,0.918918918918919,0.9847402597402597
huasco,random,1,fomaml,42,3,0.9074074074074074,0.9863636363636363
huasco,random,1,fomaml,42,4,0.9391304347826087,0.9733766233766235
huasco,random,1,fomaml,42,5,0.9230769230769231,0.9644480519480519
huasco,random,1,fomaml,42,6,0.918918918918919,0.9683441558441558
huasco,random,1,fomaml,42,7,0.9655172413793104,0.9766233766233766
huasco,random,1,fomaml,42,8,0.9090909090909091,0.9667207792207791
huasco,random,1,fomaml,42,9,0.9380530973451328,0.9792207792207792
huasco,random,2,independent,42,0,0.9375,0.9791666666666667
huasco,random,2,independent,42,1,0.9523809523809523,0.9733796296296297
huasco,random,2,independent,42,2,0.8717948717948718,0.9459325396825397
huasco,random,2,independent,42,3,0.9457364341085271,0.9751984126984127
huasco,random,2,independent,42,4,0.9,0.9659391534391534
huasco,random,2,independent,42,5,0.9032258064516129,0.9742063492063491
huasco,random,2,independent,42,6,0.9545454545454546,0.9652777777777778
huasco,random,2,independent,42,7,0.8739495798319328,0.9444444444444444
huasco,random,2,independent,42,8,0.8925619834710744,0.9695767195767194
huasco,random,2,independent,42,9,0.9312977099236641,0.9623015873015873
huasco,random,2,finetune,42,0,0.9206349206349206,0.976521164021164
huasco,random,2,finetune,42,1,0.9090909090909091,0.9596560846560847
huasco,random,2,finetune,42,2,0.921875,0.9652777777777778
huasco,random,2,finetune,42,3,0.9465648854961832,0.9761904761904762
huasco,random,2,finetune,42,4,0.8983050847457628,0.951388888888889
huasco,random,2,finetune,42,5,0.9,0.9699074074074073
huasco,random,2,finetune,42,6,0.9312977099236641,0.9722222222222222
huasco,random,2,finetune,42,7,0.8852459016393442,0.951058201058201
huasco,random,2,finetune,42,8,0.8833333333333333,0.9502314814814815
huasco,random,2,finetune,42,9,0.9538461538461539,0.9818121693121692
huasco,random,2,reptile,42,0,0.9016393442622951,0.9652777777777777
huasco,random,2,reptile,42,1,0.9354838709677419,0.9811507936507936
huasco,random,2,reptile,42,2,0.907563025210084,0.9821428571428571
huasco,random,2,reptile,42,3,0.8925619834710744,0.9659391534391534
huasco,random,2,reptile,42,4,0.9206349206349206,0.9728835978835978
huasco,random,2,reptile,42,5,0.921875,0.9497354497354497
huasco,random,2,reptile,42,6,0.847457627118644,0.9484126984126984
huasco,random,2,reptile,42,7,0.9206349206349206,0.9821428571428571
huasco,random,2,reptile,42,8,0.9016393442622951,0.9583333333333334
huasco,random,2,reptile,42,9,0.953125,0.9917328042328042
huasco,random,2,fomaml,42,0,0.9206349206349206,0.9424603174603174
huasco,random,2,fomaml,42,1,0.9384615384615385,0.9685846560846562
huasco,random,2,fomaml,42,2,0.905982905982906,0.9742063492063492
huasco,random,2,fomaml,42,3,0.8793103448275862,0.9490740740740742
huasco,random,2,fomaml,42,4,0.8925619834710744,0.955026455026455
huasco,random,2,fomaml,42,5,0.9538461538461539,0.9793320105820105
huasco,random,2,fomaml,42,6,0.9375,0.9457671957671957
huasco,random,2,fomaml,42,7,0.864,0.9249338624338623
huasco,random,2,fomaml,42,8,0.9344262295081968,0.9768518518518519
huasco,random,2,fomaml,42,9,0.926829268292683,0.9854497354497355
huasco,random,3,independent,42,0,0.8431372549019608,0.9460978835978837
huasco,random,3,independent,42,1,0.8543689320388349,0.8958333333333333
huasco,random,3,independent,42,2,0.8461538461538461,0.9252645502645503
huasco,random,3,independent,42,3,0.782608695652174,0.9126984126984127
huasco,random,3,independent,42,4,0.7835051546391752,0.8728505291005291
huasco,random,3,independent,42,5,0.84,0.9401455026455027
huasco,random,3,independent,42,6,0.8380952380952381,0.9284060846560847
huasco,random,3,independent,42,7,0.7789473684210526,0.8556547619047619
huasco,random,3,independent,42,8,0.8712871287128713,0.963128306878307
huasco,random,3,independent,42,9,0.88,0.9313822751322751
huasco,random,3,finetune,42,0,0.7865168539325843,0.9295634920634921
huasco,random,3,finetune,42,1,0.7835051546391752,0.8617724867724867
huasco,random,3,finetune,42,2,0.86,0.9593253968253969
huasco,random,3,finetune,42,3,0.8316831683168316,0.9244378306878307
huasco,random,3,finetune,42,4,0.8,0.8776455026455027
huasco,random,3,finetune,42,5,0.8823529411764706,0.9618055555555556
huasco,random,3,finetune,42,6,0.8,0.9212962962962963
huasco,random,3,finetune,42,7,0.8846153846153846,0.9626322751322751
huasco,random,3,finetune,42,8,0.82,0.9186507936507936
huasco,random,3,finetune,42,9,0.8541666666666666,0.9525462962962963
huasco,random,3,reptile,42,0,0.8712871287128713,0.9169973544973545
huasco,random,3,reptile,42,1,0.8484848484848485,0.9275793650793651
huasco,random,3,reptile,42,2,0.8598130841121495,0.9183201058201058
huasco,random,3,reptile,42,3,0.8867924528301887,0.957010582010582
huasco,random,3,reptile,42,4,0.8686868686868687,0.9183201058201058
huasco,random,3,reptile,42,5,0.8543689320388349,0.8938492063492064
huasco,random,3,reptile,42,6,0.8761904761904762,0.9408068783068783
huasco,random,3,reptile,42,7,0.8367346938775511,0.904265873015873
huasco,random,3,reptile,42,8,0.8163265306122449,0.8971560846560847
huasco,random,3,reptile,42,9,0.86,0.9421296296296297
huasco,random,3,fomaml,42,0,0.8775510204081632,0.9566798941798942
huasco,random,3,fomaml,42,1,0.84,0.9269179894179894
huasco,random,3,fomaml,42,2,0.8571428571428571,0.9378306878306878
huasco,random,3,fomaml,42,3,0.8461538461538461,0.9054232804232805
huasco,random,3,fomaml,42,4,0.8910891089108911,0.9634589947089948
huasco,random,3,fomaml,42,5,0.84,0.9074074074074074
huasco,random,3,fomaml,42,6,0.8297872340425532,0.9368386243386243
huasco,random,3,fomaml,42,7,0.8076923076923077,0.876984126984127
huasco,random,3,fomaml,42,8,0.8571428571428571,0.9507275132275131
huasco,random,3,fomaml,42,9,0.88,0.9626322751322751
huasco,random,4,independent,42,0,0.896,0.9512036434612883
huasco,random,4,independent,42,1,0.8833333333333333,0.9531554977228367
huasco,random,4,independent,42,2,0.9137931034482759,0.9606376057254391
huasco,random,4,independent,42,3,0.8818897637795275,0.9311971372804164
huasco,random,4,independent,42,4,0.8925619834710744,0.9238776837996097
huasco,random,4,independent,42,5,0.9105691056910569,0.9736499674690956
huasco,random,4,independent,42,6,0.9230769230769231,0.9588484059856863
huasco,random,4,independent,42,7,0.9016393442622951,0.9541314248536109
huasco,random,4,independent,42,8,0.8923076923076924,0.9630774235523747
huasco,random,4,independent,42,9,0.8596491228070176,0.9427456083279115
huasco,random,4,finetune,42,0,0.88,0.9111906310995446
huasco,random,4,finetune,42,1,0.8760330578512396,0.9113532856213402
huasco,random,4,finetune,42,2,0.8852459016393442,0.9453480806766428
huasco,random,4,finetune,42,3,0.9333333333333333,0.9552700065061809
huasco,random,4,finetune,42,4,0.943089430894309,0.9726740403383214
huasco,random,4,finetune,42,5,0.8923076923076924,0.9575471698113208
huasco,random,4,finetune,42,6,0.8521739130434782,0.9590110605074822
huasco,random,4,finetune,42,7,0.926829268292683,0.9351008458035133
huasco,random,4,finetune,42,8,0.8780487804878049,0.9362394274560832
huasco,random,4,finetune,42,9,0.9482758620689655,0.9746258945998698
huasco,random,4,reptile,42,0,0.9243697478991597,0.9570592062459335
huasco,random,4,reptile,42,1,0.8392857142857143,0.9173715029277814
huasco,random,4,reptile,42,2,0.8992248062015504,0.9079375406636305
huasco,random,4,reptile,42,3,0.8976377952755905,0.9609629147690306
huasco,random,4,reptile,42,4,0.8888888888888888,0.9492517891997398
huasco,random,4,reptile,42,5,0.896,0.9196486662329213
huasco,random,4,reptile,42,6,0.9032258064516129,0.9580351333767079
huasco,random,4,reptile,42,7,0.8992248062015504,0.9131424853610931
huasco,random,4,reptile,42,8,0.8852459016393442,0.91704619388419
huasco,random,4,reptile,42,9,0.8943089430894309,0.94242029928432
huasco,random,4,fomaml,42,0,0.9026548672566371,0.9536434612882239
huasco,random,4,fomaml,42,1,0.9152542372881356,0.9651919323357189
huasco,random,4,fomaml,42,2,0.896,0.9437215354586858
huasco,random,4,fomaml,42,3,0.873015873015873,0.9261548471047495
huasco,random,4,fomaml,42,4,0.9310344827586207,0.9778789850357841
huasco,random,4,fomaml,42,5,0.926829268292683,0.9632400780741706
huasco,random,4,fomaml,42,6,0.896,0.9477878985035784
huasco,random,4,fomaml,42,7,0.8870967741935484,0.9271307742355238
huasco,random,4,fomaml,42,8,0.9152542372881356,0.9681197137280416
huasco,random,4,fomaml,42,9,0.9230769230769231,0.9676317501626546
elqui,spatial,0,independent,42,0,0.7951807228915663,0.7548309178743962
elqui,spatial,0,independent,42,1,0.7777777777777778,0.7979066022544284
elqui,spatial,0,independent,42,2,0.8,0.7399355877616748
elqui,spatial,0,independent,42,3,0.8409090909090909,0.859098228663446
elqui,spatial,0,independent,42,4,0.8048780487804879,0.8993558776167472
elqui,spatial,0,independent,42,5,0.5714285714285714,0.7616747181964574
elqui,spatial,0,independent,42,6,0.7341772151898734,0.8796296296296297
elqui,spatial,0,independent,42,7,0.8409090909090909,0.8228663446054749
elqui,spatial,0,independent,42,8,0.8235294117647058,0.9114331723027376
elqui,spatial,0,independent,42,9,0.7586206896551724,0.715780998389694
elqui,spatial,0,finetune,42,0,0.7469879518072289,0.8309178743961353
elqui,spatial,0,finetune,42,1,0.775,0.8397745571658616
elqui,spatial,0,finetune,42,2,0.7012987012987013,0.7592592592592592
elqui,spatial,0,finetune,42,3,0.6578947368421053,0.7697262479871175
elqui,spatial,0,finetune,42,4,0.7532467532467533,0.855475040257649
elqui,spatial,0,finetune,42,5,0.813953488372093,0.8438003220611917
elqui,spatial,0,finetune,42,6,0.7088607594936709,0.7769726247987118
elqui,spatial,0,finetune,42,7,0.8275862068965517,0.8446054750402576
elqui,spatial,0,finetune,42,8,0.8409090909090909,0.8446054750402576
elqui,spatial,0,finetune,42,9,0.6842105263157895,0.8035426731078905
elqui,spatial,0,reptile,42,0,0.8235294117647058,0.8743961352657005
elqui,spatial,0,reptile,42,1,0.8505747126436781,0.8792270531400966
elqui,spatial,0,reptile,42,2,0.7951807228915663,0.8164251207729468
elqui,spatial,0,reptile,42,3,0.7741935483870968,0.7294685990338163
elqui,spatial,0,reptile,42,4,0.7608695652173914,0.7351046698872785
elqui,spatial,0,reptile,42,5,0.7710843373493976,0.747987117552335
elqui,spatial,0,reptile,42,6,0.75,0.751207729468599
elqui,spatial,0,reptile,42,7,0.6835443037974683,0.7673107890499196
elqui,spatial,0,reptile,42,8,0.7529411764705882,0.8019323671497585
elqui,spatial,0,reptile,42,9,0.7105263157894737,0.8494363929146538
elqui,spatial,0,fomaml,42,0,0.7,0.6014492753623188
